code	Articles	tag_1	tag_2	tag_3	tag_4	tag_5	tag_6	tag_7
101250	L1132-3-3	Pouvoirs de l'employeur, libertés et droits fondamentaux	Discrimination	Lanceur d'alerte				
101260	L1132-4	Pouvoirs de l'employeur, libertés et droits fondamentaux	Discrimination	Nullité de l'acte discriminatoire				
101200	L1132-1	Pouvoirs de l'employeur, libertés et droits fondamentaux	Discrimination	Principe de non-discrimination				
101240	L1132-3-2	Pouvoirs de l'employeur, libertés et droits fondamentaux	Discrimination	Refus mutation Etat discriminant l'homosexualité				
101220	L1132-3	Pouvoirs de l'employeur, libertés et droits fondamentaux	Discrimination	Témoin d'un agissement discriminatoire				
101500	L1332-1; L1332-2; L1332-3; R1332-1; R1332-2; R1332-3	Pouvoirs de l'employeur, libertés et droits fondamentaux	Droit disciplinaire	Garantie disciplinaire				
101800	L1331-1; L1331-2	Pouvoirs de l'employeur, libertés et droits fondamentaux	Droit disciplinaire	Sanction disciplinaire				
101900	L1121-1	Pouvoirs de l'employeur, libertés et droits fondamentaux	Droits et liberté, corruption	Droits et libertés	Droits des personnes, libertés individuelles, collectives			
102000	L1144-2; L1144-1; L1144-3	Pouvoirs de l'employeur, libertés et droits fondamentaux	Egalité femmes hommes	Actions en justice	Actions en justice			
102100	L1141-1	Pouvoirs de l'employeur, libertés et droits fondamentaux	Egalité femmes hommes	Champ d'application	Champ d'application			
102200	L1142-6; L1142-2-1; L1142-2; R1142-1; L1142-4; L1142-3; L1142-5; L1142-1	Pouvoirs de l'employeur, libertés et droits fondamentaux	Egalité femmes hommes	Dispositions générales	Dispositions générales			
102300	D1145-7; D1145-8; D1145-9; D1145-10; D1145-11; D1145-12; D1145-1; D1145-2; D1145-4; D1145-5; D1145-6; D1145-4-1; L1145-1; D1145-13; D1145-14; D1145-15; D1145-16; D1145-17; D1145-18; D1145-19	Pouvoirs de l'employeur, libertés et droits fondamentaux	Egalité femmes hommes	Instances concourant à égalité	Conseil supérieur égalité professionnelle			
102400	D1143-8; D1143-9; D1143-10; D1143-11; D1143-12; D1143-13; D1143-14; D1143-15; D1143-16; D1143-17; D1143-18; D1143-7	Pouvoirs de l'employeur, libertés et droits fondamentaux	Egalité femmes hommes	Plan et contrat égalité professionnelle	Contrat mixité égalité			
102500	D1143-2; D1143-3; R1143-1; D1143-4; D1143-5	Pouvoirs de l'employeur, libertés et droits fondamentaux	Egalité femmes hommes	Plan et contrat égalité professionnelle	Convention d'étude			
102600	L1143-1; D1143-6; L1143-2; L1143-3	Pouvoirs de l'employeur, libertés et droits fondamentaux	Egalité femmes hommes	Plan et contrat égalité professionnelle	Plan d'égalité professionnelle			
102700	L1146-2; L1146-3; L1146-1	Pouvoirs de l'employeur, libertés et droits fondamentaux	Egalité femmes hommes	Pénal	Pénal			
102800	L1151-1	Pouvoirs de l'employeur, libertés et droits fondamentaux	Harcèlements	Champ d'application	Champ d'application			
102900	L1152-2	Pouvoirs de l'employeur, libertés et droits fondamentaux	Harcèlements	Harcèlement moral	Aucune sanction avoir subi, refus subir, témoigné			
103000	L1152-1	Pouvoirs de l'employeur, libertés et droits fondamentaux	Harcèlements	Harcèlement moral	Définition			
103100	L1152-4	Pouvoirs de l'employeur, libertés et droits fondamentaux	Harcèlements	Harcèlement moral	Obligation de prévention			
103200	L1152-6	Pouvoirs de l'employeur, libertés et droits fondamentaux	Harcèlements	Harcèlement moral	Procédure de médiation			
103300	L1152-3	Pouvoirs de l'employeur, libertés et droits fondamentaux	Harcèlements	Harcèlement moral	Rupture du contrat: nullité			
103400	L1152-5	Pouvoirs de l'employeur, libertés et droits fondamentaux	Harcèlements	Harcèlement moral	Sanction disciplinaire			
104100	L1154-2	Pouvoirs de l'employeur, libertés et droits fondamentaux	Harcèlements	Harcèlements: Actions en justice	Action possible syndicats			
104200	L1154-1	Pouvoirs de l'employeur, libertés et droits fondamentaux	Harcèlements	Harcèlements: Actions en justice	Charge de la preuve			
104300	L1155-1	Pouvoirs de l'employeur, libertés et droits fondamentaux	Harcèlements	Harcèlements: Pénal	Sanction Non-respect médiateur			
104400	L1155-2	Pouvoirs de l'employeur, libertés et droits fondamentaux	Harcèlements	Harcèlements: Pénal	Sanction auteur Harcèlement moral, Harcèlement sexuel			
103500	L1153-2	Pouvoirs de l'employeur, libertés et droits fondamentaux	Harcèlements	Harcèlement sexuel	Aucune sanction refus subir Harcèlement Sexuel			
103600	L1153-3	Pouvoirs de l'employeur, libertés et droits fondamentaux	Harcèlements	Harcèlement sexuel	Aucune sanction témoignage Harcèlement Sexuel			
103700	L1153-1	Pouvoirs de l'employeur, libertés et droits fondamentaux	Harcèlements	Harcèlement sexuel	Définition			
103800	L1153-4	Pouvoirs de l'employeur, libertés et droits fondamentaux	Harcèlements	Harcèlement sexuel	Nullité disposition, acte contraire L1153-1 à 3			
103900	L1153-5	Pouvoirs de l'employeur, libertés et droits fondamentaux	Harcèlements	Harcèlement sexuel	Obligation de prévention			
104000	L1153-6	Pouvoirs de l'employeur, libertés et droits fondamentaux	Harcèlements	Harcèlement sexuel	Sanction disciplinaire			
104500	L1311-1	Pouvoirs de l'employeur, libertés et droits fondamentaux	Règlement intérieur	Champ d'application	Etablissements privés, Etablissement public à Caractère Industriel et commercial (EPIC)			
104600	L1311-2	Pouvoirs de l'employeur, libertés et droits fondamentaux	Règlement intérieur	Champ d'application	Obligatoire si 20 salariés et +			
104700	R1321-1	Pouvoirs de l'employeur, libertés et droits fondamentaux	Règlement intérieur	Contenu, conditions de validité	Affichage			
104800	L1321-4	Pouvoirs de l'employeur, libertés et droits fondamentaux	Règlement intérieur	Contenu, conditions de validité	Conditions d'entrée en vigueur, Avis délégué du personnel (DP), comité d'entreprise (CE) comité d'hygiène, de sécurité et des conditions de travail (CHSCT)			
104900	L1321-1; L1321-2-1	Pouvoirs de l'employeur, libertés et droits fondamentaux	Règlement intérieur	Contenu, conditions de validité	Contenu du Règlement Intérieur			
105000	L1321-2	Pouvoirs de l'employeur, libertés et droits fondamentaux	Règlement intérieur	Contenu, conditions de validité	Contient droits de la défense et harcèlements			
105100	L1321-3	Pouvoirs de l'employeur, libertés et droits fondamentaux	Règlement intérieur	Contenu, conditions de validité	Dispositions interdites			
105200	R1321-3	Pouvoirs de l'employeur, libertés et droits fondamentaux	Règlement intérieur	Contenu, conditions de validité	Délai entrée en vigueur			
105300	R1321-5	Pouvoirs de l'employeur, libertés et droits fondamentaux	Règlement intérieur	Contenu, conditions de validité	Délai si ouverture de l'entreprise			
105400	R1321-2	Pouvoirs de l'employeur, libertés et droits fondamentaux	Règlement intérieur	Contenu, conditions de validité	Dépôt			
105500	L1321-6	Pouvoirs de l'employeur, libertés et droits fondamentaux	Règlement intérieur	Contenu, conditions de validité	Langue utilisée			
105600	L1321-5	Pouvoirs de l'employeur, libertés et droits fondamentaux	Règlement intérieur	Contenu, conditions de validité	Notes de services et autres documents			
105700	R1321-4	Pouvoirs de l'employeur, libertés et droits fondamentaux	Règlement intérieur	Contenu, conditions de validité	Transmission à l'inspection du travail (IT)			
105800	L1322-1	Pouvoirs de l'employeur, libertés et droits fondamentaux	Règlement intérieur	Contrôle administratif	Contrôle de l'agent de contrôle de l'inspection du travail (IT)			
105900	L1322-3	Pouvoirs de l'employeur, libertés et droits fondamentaux	Règlement intérieur	Contrôle administratif	Décision de l'Inspecteur du Travail (IT): Recours			
106000	L1322-2	Pouvoirs de l'employeur, libertés et droits fondamentaux	Règlement intérieur	Contrôle administratif	Décision de l'inspecteur du travail (IT): Motivation, notification, information			
106100	R1322-1	Pouvoirs de l'employeur, libertés et droits fondamentaux	Règlement intérieur	Contrôle administratif	Recours hiérarchique			
106200	L1322-4	Pouvoirs de l'employeur, libertés et droits fondamentaux	Règlement intérieur	Contrôle juridictionnel	Règlement Intérieur et conseil de prudhommes (CPH)			
106300	R1323-1	Pouvoirs de l'employeur, libertés et droits fondamentaux	Règlement intérieur	Pénal	Pénal			
21900	L3342-1	Rémunération	Intéressement, Participation, Epargne	Intéressement, participation, épargne: dispositions communes	Conditions d'ancienneté			
22000	L3346-1	Rémunération	Intéressement, Participation, Epargne	Intéressement, participation, épargne: dispositions communes	Conseil orientation			
22100	D3346-1; D3346-2; D3346-3; D3346-4; D3346-5; D3346-6; D3346-7	Rémunération	Intéressement, Participation, Epargne	Intéressement, participation, épargne: dispositions communes	Conseil supérieur de la participation			
22200	L3345-2; L3345-3; L3345-4	Rémunération	Intéressement, Participation, Epargne	Intéressement, participation, épargne: dispositions communes	Contrôle autorité administrative			
22300	D3345-1; D3345-2; D3345-3; D3345-5; D3345-4; L3345-1	Rémunération	Intéressement, Participation, Epargne	Intéressement, participation, épargne: dispositions communes	Dépôt			
23000	L3341-4; D3341-3; D3341-4; L3341-2; L3341-3	Rémunération	Intéressement, Participation, Epargne	Intéressement, participation, épargne: dispositions communes	Formation économique, financières, juridique représentant des salariés			
22400	L3341-5	Rémunération	Intéressement, Participation, Epargne	Intéressement, participation, épargne: dispositions communes	Information représentant du personnel			
22500	L3341-7; R3341-6; R3341-5; L3341-6; L3341-8	Rémunération	Intéressement, Participation, Epargne	Intéressement, participation, épargne: dispositions communes	Informations des salariés			
22600	D3342-1; L3344-3	Rémunération	Intéressement, Participation, Epargne	Intéressement, participation, épargne: dispositions communes	Mise en place entreprise sans épargne salarié			
22700	L3344-1; L3344-2	Rémunération	Intéressement, Participation, Epargne	Intéressement, participation, épargne: dispositions communes	Mise en place groupe entreprise			
22800	L3341-1; D3341-1; D3341-2	Rémunération	Intéressement, Participation, Epargne	Intéressement, participation, épargne: dispositions communes	Participation aux assemblées générales AG actionnaires société			
22900	L3343-1	Rémunération	Intéressement, Participation, Epargne	Intéressement, participation, épargne: dispositions communes	Versement Compte Epargne- temps			
23100	L3314-1; L3314-2; L3314-3; L3314-4; D3314-2; D3314-1	Rémunération	Intéressement, Participation, Epargne	Intéressement: Calculs	Calcul intéressement			
23200	L3314-9; L3314-8; L3314-10	Rémunération	Intéressement, Participation, Epargne	Intéressement: Calculs	Distribution intéressement			
23300	R3314-3; L3314-7; L3314-6; L3314-5	Rémunération	Intéressement, Participation, Epargne	Intéressement: Calculs	Répartition intéressement			
23400	R3314-4	Rémunération	Intéressement, Participation, Epargne	Intéressement: Calculs	Supplément d'intéressement			
23500	R3311-1; L3311-1; R3311-3; D3311-4; R3311-2	Rémunération	Intéressement, Participation, Epargne	Intéressement: Champ	Champ d'application			
23600	L3313-1; L3313-2	Rémunération	Intéressement, Participation, Epargne	Intéressement: Contenu, régime	Contenu des accords			
23700	R3313-12; D3313-13	Rémunération	Intéressement, Participation, Epargne	Intéressement: Contenu, régime	Disponibilité droit des bénéficiaires			
23800	D3313-10; D3313-11; D3313-9; D3313-8	Rémunération	Intéressement, Participation, Epargne	Intéressement: Contenu, régime	Information des salariés			
23900	L3313-3; D3313-4; D3313-1; D3313-3; D3313-7; D3313-6; D3313-2; D3313-5; L3313-4	Rémunération	Intéressement, Participation, Epargne	Intéressement: Contenu, régime	Régime des accords			
24000	R3312-1; R3312-2; L3312-1; L3312-2; L3312-3; L3312-8; L3312-9; L3312-5; L3312-6; L3312-4; D3313-7-1	Rémunération	Intéressement, Participation, Epargne	Intéressement: Mise en place	Mise en place			
24100	L3315-1; L3315-2; L3315-3; L3315-4; L3315-5	Rémunération	Intéressement, Participation, Epargne	Intéressement: Régime social, fiscal	Régime social et fiscal			
24200	L3324-12	Rémunération	Intéressement, Participation, Epargne	Participation: Calcul, Gestion	Affectation au plan épargne salariale			
24300	L3324-2; D3324-8; D3324-9; L3324-3; D3324-4; D3324-5; L3324-1; D3324-2; D3324-3; R3324-7; L3324-4; D3324-1; D3324-6	Rémunération	Intéressement, Participation, Epargne	Participation: Calcul, Gestion	Calcul réserve spéciale participation			
24400	L3324-10	Rémunération	Intéressement, Participation, Epargne	Participation: Calcul, Gestion	Disponibilité droits des bénéficiaires			
24500	R3324-21-1; R3324-24; R3324-23; R3324-22; D3324-21-2; D3324-17; D3324-18; D3324-19; D3324-20; D3324-21	Rémunération	Intéressement, Participation, Epargne	Participation: Calcul, Gestion	Evaluation des titres			
24600	D3324-25; D3324-26; D3324-27; D3324-28; D3324-29; D3324-30; D3324-31; D3324-32; D3324-33; D3324-34; D3324-35; D3324-36; D3324-37; D3324-38; D3324-39; D3324-40	Rémunération	Intéressement, Participation, Epargne	Participation: Calcul, Gestion	Gestion de la réserve spéciale			
24700	L3324-11; D3324-41; D3324-42; D3324-43; D3324-44	Rémunération	Intéressement, Participation, Epargne	Participation: Calcul, Gestion	Paiement, déblocage anticipé			
24800	L3324-6; L3324-5; D3324-10; D3324-11; D3324-12; D3324-13; D3324-14; D3324-15; R3324-16; L3324-7; L3324-9; L3324-8	Rémunération	Intéressement, Participation, Epargne	Participation: Calcul, Gestion	Répartition réserve spéciale			
24900	L3321-1; R3321-1; D3321-2; L3321-2	Rémunération	Intéressement, Participation, Epargne	Participation: Champ	Champ d'application			
25000	L3323-1; L3323-3; L3323-2	Rémunération	Intéressement, Participation, Epargne	Participation: Contenu, Régime	Contenu accords			
25100	D3323-18; D3323-15; D3323-16; D3323-17; D3323-13; D3323-14; D3323-12	Rémunération	Intéressement, Participation, Epargne	Participation: Contenu, Régime	Information des salariés			
25200	L3323-5; D3323-4; R3323-5; R3323-6; D3323-7; L3323-10; D3323-3; D3323-8; L3323-4; D3323-1; L3323-7; D3323-2; L3323-6; L3323-8; R3323-9; R3323-10; R3323-11; L3323-9	Rémunération	Intéressement, Participation, Epargne	Participation: Contenu, Régime	Régime des accords			
